ticker,fiscal_year,fiscal_quarter,ratio_updays,ratio_up10days,ratio_up60days,upday_50,upday10_50,upday60_50,ratio_up_return,ratio_up_volume,beat
INTC,2000,4,0.31746031746031744,0.3968253968253968,0.015873015873015872,0.0,0.0,0.0,0.31746031746031744,0.20634920634920634,0.0
INTC,2001,1,0.35,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.35,0.18333333333333332,1.0
INTC,2001,2,0.4375,0.484375,0.34375,0.0,0.0,0.0,0.34375,0.203125,1.0
INTC,2001,3,0.5625,0.453125,0.59375,1.0,0.0,1.0,0.28125,0.25,0.0
INTC,2001,4,0.5423728813559322,0.6610169491525424,0.3898305084745763,1.0,1.0,0.0,0.4067796610169492,0.23728813559322035,1.0
INTC,2002,1,0.4262295081967213,0.4426229508196721,0.7868852459016393,0.0,0.0,1.0,0.26229508196721313,0.18032786885245902,0.0
INTC,2002,2,0.42857142857142855,0.38095238095238093,0.15873015873015872,0.0,0.0,0.0,0.30158730158730157,0.15873015873015872,0.0
INTC,2002,3,0.40625,0.375,0.0,0.0,0.0,0.0,0.34375,0.140625,0.0
INTC,2002,4,0.5079365079365079,0.5396825396825397,0.42857142857142855,1.0,1.0,0.0,0.4444444444444444,0.1746031746031746,1.0
INTC,2003,1,0.4426229508196721,0.3770491803278688,0.21311475409836064,0.0,0.0,0.0,0.2459016393442623,0.09836065573770492,1.0
INTC,2003,2,0.47619047619047616,0.5873015873015873,0.873015873015873,0.0,1.0,1.0,0.3333333333333333,0.1111111111111111,1.0
INTC,2003,3,0.609375,0.71875,1.0,1.0,1.0,1.0,0.359375,0.125,1.0
INTC,2003,4,0.53125,0.671875,1.0,1.0,1.0,1.0,0.265625,0.171875,1.0
INTC,2004,1,0.3770491803278688,0.3770491803278688,0.32786885245901637,0.0,0.0,0.0,0.21311475409836064,0.14754098360655737,1.0
INTC,2004,2,0.40625,0.46875,0.15625,0.0,0.0,0.0,0.15625,0.125,0.0
INTC,2004,3,0.4375,0.328125,0.296875,0.0,0.0,0.0,0.171875,0.15625,0.0
INTC,2004,4,0.49206349206349204,0.5714285714285714,0.4603174603174603,0.0,1.0,0.0,0.25396825396825395,0.2222222222222222,1.0
INTC,2005,1,0.39344262295081966,0.5409836065573771,0.6721311475409836,0.0,1.0,1.0,0.19672131147540983,0.22950819672131148,1.0
INTC,2005,2,0.546875,0.625,0.59375,1.0,1.0,1.0,0.171875,0.171875,0.0
INTC,2005,3,0.4307692307692308,0.3384615384615385,0.7076923076923077,0.0,0.0,1.0,0.15384615384615385,0.2153846153846154,1.0
INTC,2005,4,0.4603174603174603,0.5238095238095238,0.2857142857142857,0.0,1.0,0.0,0.1746031746031746,0.2222222222222222,0.0
INTC,2006,1,0.36666666666666664,0.31666666666666665,0.5,0.0,0.0,0.0,0.08333333333333333,0.18333333333333332,1.0
INTC,2006,2,0.375,0.265625,0.046875,0.0,0.0,0.0,0.078125,0.171875,1.0
INTC,2006,3,0.4461538461538462,0.5692307692307692,0.3384615384615385,0.0,1.0,0.0,0.3230769230769231,0.2153846153846154,1.0
INTC,2006,4,0.6190476190476191,0.5396825396825397,1.0,1.0,1.0,1.0,0.1746031746031746,0.2222222222222222,1.0
INTC,2007,1,0.4745762711864407,0.3728813559322034,0.3559322033898305,0.0,0.0,0.0,0.1016949152542373,0.23728813559322035,0.0
INTC,2007,2,0.546875,0.59375,0.59375,1.0,1.0,1.0,0.21875,0.171875,0.0
INTC,2007,3,0.5625,0.5625,0.96875,1.0,1.0,1.0,0.25,0.1875,0.0
INTC,2007,4,0.4444444444444444,0.49206349206349204,0.8412698412698413,0.0,0.0,1.0,0.1746031746031746,0.2857142857142857,1.0
INTC,2008,1,0.5081967213114754,0.4262295081967213,0.29508196721311475,1.0,0.0,0.0,0.21311475409836064,0.21311475409836064,1.0
INTC,2008,2,0.42857142857142855,0.6507936507936508,0.7777777777777778,0.0,1.0,1.0,0.2222222222222222,0.12698412698412698,1.0
INTC,2008,3,0.515625,0.46875,0.46875,1.0,0.0,0.0,0.1875,0.171875,0.0
INTC,2008,4,0.40625,0.1875,0.015625,0.0,0.0,0.0,0.25,0.265625,1.0
INTC,2009,1,0.5333333333333333,0.4666666666666667,0.3,1.0,0.0,0.0,0.38333333333333336,0.2,1.0
INTC,2009,2,0.515625,0.578125,0.90625,1.0,1.0,1.0,0.34375,0.15625,1.0
INTC,2009,3,0.5230769230769231,0.6461538461538462,1.0,1.0,1.0,1.0,0.23076923076923078,0.16923076923076924,1.0
INTC,2009,4,0.47619047619047616,0.42857142857142855,0.7142857142857143,0.0,0.0,1.0,0.15873015873015872,0.20634920634920634,1.0
INTC,2010,1,0.5166666666666667,0.6166666666666667,0.7833333333333333,1.0,1.0,1.0,0.25,0.25,1.0
INTC,2010,2,0.4375,0.609375,0.78125,0.0,1.0,1.0,0.125,0.234375,1.0
INTC,2010,3,0.38461538461538464,0.35384615384615387,0.15384615384615385,0.0,0.0,0.0,0.2153846153846154,0.2153846153846154,1.0
INTC,2010,4,0.5483870967741935,0.6129032258064516,0.6451612903225806,1.0,1.0,1.0,0.13978494623655913,0.21505376344086022,1.0
INTC,2011,1,0.4696969696969697,0.4696969696969697,0.45454545454545453,0.0,0.0,0.0,0.09090909090909091,0.16666666666666666,1.0
INTC,2011,2,0.5555555555555556,0.5396825396825397,0.746031746031746,1.0,1.0,1.0,0.25396825396825395,0.25396825396825395,1.0
INTC,2011,3,0.6031746031746031,0.5873015873015873,0.4603174603174603,1.0,1.0,0.0,0.2698412698412698,0.20634920634920634,1.0
INTC,2011,4,0.5079365079365079,0.6031746031746031,0.9365079365079365,1.0,1.0,1.0,0.2857142857142857,0.2222222222222222,1.0
INTC,2012,1,0.5737704918032787,0.7049180327868853,1.0,1.0,1.0,1.0,0.09836065573770492,0.19672131147540983,1.0
INTC,2012,2,0.5079365079365079,0.3492063492063492,0.2857142857142857,1.0,0.0,0.0,0.15873015873015872,0.2222222222222222,1.0
INTC,2012,3,0.4375,0.3125,0.203125,0.0,0.0,0.0,0.125,0.125,1.0
INTC,2012,4,0.45161290322580644,0.5483870967741935,0.22580645161290322,0.0,1.0,0.0,0.1774193548387097,0.25806451612903225,1.0
INTC,2013,1,0.5166666666666667,0.55,0.85,1.0,1.0,1.0,0.13333333333333333,0.21666666666666667,0.0
INTC,2013,2,0.515625,0.671875,0.875,1.0,1.0,1.0,0.15625,0.171875,0.0
INTC,2013,3,0.42857142857142855,0.42857142857142855,0.25396825396825395,0.0,0.0,0.0,0.07936507936507936,0.2698412698412698,1.0
INTC,2013,4,0.515625,0.734375,0.984375,1.0,1.0,1.0,0.09375,0.265625,0.0
INTC,2014,1,0.5245901639344263,0.6557377049180327,0.5245901639344263,1.0,1.0,1.0,0.09836065573770492,0.18032786885245902,1.0
INTC,2014,2,0.6129032258064516,0.7580645161290323,1.0,1.0,1.0,1.0,0.06451612903225806,0.22580645161290322,1.0
INTC,2014,3,0.46875,0.53125,0.859375,0.0,1.0,1.0,0.125,0.171875,1.0
INTC,2014,4,0.5740740740740741,0.6296296296296297,0.7037037037037037,1.0,1.0,1.0,0.2222222222222222,0.14814814814814814,1.0
INTU,2000,1,0.5494505494505495,0.6263736263736264,0.8901098901098901,1.0,1.0,1.0,0.14285714285714285,0.23076923076923078,0.0
INTU,2000,2,,,,,,,,,0.0
INTU,2000,3,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.0,0.42857142857142855,0.2698412698412698,1.0
INTU,2000,4,0.3968253968253968,0.4126984126984127,0.19047619047619047,0.0,0.0,0.0,0.3333333333333333,0.23809523809523808,0.0
INTU,2001,1,0.4126984126984127,0.6349206349206349,0.9206349206349206,0.0,1.0,1.0,0.31746031746031744,0.25396825396825395,0.0
INTU,2001,2,0.47619047619047616,0.38095238095238093,0.4444444444444444,0.0,0.0,0.0,0.3968253968253968,0.31746031746031744,1.0
INTU,2001,3,0.46774193548387094,0.46774193548387094,0.20967741935483872,0.0,0.0,0.0,0.41935483870967744,0.22580645161290322,1.0
INTU,2001,4,0.5555555555555556,0.6507936507936508,0.47619047619047616,1.0,1.0,0.0,0.42857142857142855,0.2698412698412698,0.0
INTU,2002,1,0.45,0.3333333333333333,0.45,0.0,0.0,0.0,0.25,0.21666666666666667,0.0
INTU,2002,2,0.5396825396825397,0.6031746031746031,1.0,1.0,1.0,1.0,0.36507936507936506,0.30158730158730157,1.0
INTU,2002,3,0.47540983606557374,0.4098360655737705,0.11475409836065574,0.0,0.0,0.0,0.29508196721311475,0.21311475409836064,1.0
INTU,2002,4,0.453125,0.703125,0.828125,0.0,1.0,1.0,0.296875,0.265625,0.0
INTU,2003,1,0.5,0.46875,0.578125,0.0,0.0,1.0,0.328125,0.21875,0.0
INTU,2003,2,0.5238095238095238,0.5079365079365079,0.7619047619047619,1.0,1.0,1.0,0.2857142857142857,0.23809523809523808,1.0
INTU,2003,3,0.4838709677419355,0.5,0.24193548387096775,0.0,0.0,0.0,0.25806451612903225,0.27419354838709675,1.0
INTU,2003,4,0.5238095238095238,0.6349206349206349,0.49206349206349204,1.0,1.0,0.0,0.30158730158730157,0.23809523809523808,0.0
INTU,2004,1,0.5,0.609375,0.65625,0.0,1.0,1.0,0.25,0.234375,0.0
INTU,2004,2,0.5396825396825397,0.6984126984126984,0.9047619047619048,1.0,1.0,1.0,0.1746031746031746,0.25396825396825395,1.0
INTU,2004,3,0.42857142857142855,0.3333333333333333,0.07936507936507936,0.0,0.0,0.0,0.20634920634920634,0.2222222222222222,1.0
INTU,2004,4,0.41935483870967744,0.3870967741935484,0.016129032258064516,0.0,0.0,0.0,0.12903225806451613,0.2903225806451613,0.0
INTU,2005,1,0.59375,0.703125,0.53125,1.0,1.0,1.0,0.203125,0.21875,0.0
INTU,2005,2,0.4603174603174603,0.5396825396825397,0.47619047619047616,0.0,1.0,0.0,0.12698412698412698,0.2222222222222222,1.0
INTU,2005,3,0.5161290322580645,0.5161290322580645,0.4032258064516129,1.0,1.0,0.0,0.14516129032258066,0.27419354838709675,0.0
INTU,2005,4,0.5625,0.546875,0.734375,1.0,1.0,1.0,0.125,0.25,0.0
INTU,2006,1,0.5079365079365079,0.36507936507936506,0.5079365079365079,1.0,0.0,1.0,0.14285714285714285,0.3333333333333333,0.0
INTU,2006,2,0.6031746031746031,0.6507936507936508,0.746031746031746,1.0,1.0,1.0,0.12698412698412698,0.20634920634920634,1.0
INTU,2006,3,0.532258064516129,0.46774193548387094,0.5483870967741935,1.0,0.0,1.0,0.14516129032258066,0.1935483870967742,1.0
INTU,2006,4,0.5396825396825397,0.6984126984126984,0.8253968253968254,1.0,1.0,1.0,0.20634920634920634,0.20634920634920634,0.0
INTU,2007,1,0.5238095238095238,0.5714285714285714,1.0,1.0,1.0,1.0,0.15873015873015872,0.30158730158730157,0.0
INTU,2007,2,0.5238095238095238,0.36507936507936506,0.5396825396825397,1.0,0.0,1.0,0.12698412698412698,0.19047619047619047,1.0
INTU,2007,3,0.5081967213114754,0.3770491803278688,0.18032786885245902,1.0,0.0,0.0,0.14754098360655737,0.26229508196721313,1.0
INTU,2007,4,0.6031746031746031,0.5238095238095238,0.5396825396825397,1.0,1.0,1.0,0.09523809523809523,0.19047619047619047,0.0
INTU,2008,1,0.5,0.453125,0.4375,0.0,0.0,0.0,0.234375,0.28125,0.0
INTU,2008,2,0.5714285714285714,0.5238095238095238,0.5873015873015873,1.0,1.0,1.0,0.19047619047619047,0.23809523809523808,1.0
INTU,2008,3,0.5161290322580645,0.3225806451612903,0.27419354838709675,1.0,0.0,0.0,0.16129032258064516,0.1935483870967742,0.0
INTU,2008,4,0.453125,0.5,0.515625,0.0,0.0,1.0,0.21875,0.1875,0.0
INTU,2009,1,0.59375,0.578125,0.640625,1.0,1.0,1.0,0.25,0.1875,1.0
INTU,2009,2,0.42857142857142855,0.4126984126984127,0.047619047619047616,0.0,0.0,0.0,0.30158730158730157,0.1746031746031746,1.0
INTU,2009,3,0.5967741935483871,0.5967741935483871,0.6935483870967742,1.0,1.0,1.0,0.3387096774193548,0.16129032258064516,1.0
INTU,2009,4,0.5079365079365079,0.5714285714285714,0.6825396825396826,1.0,1.0,1.0,0.25396825396825395,0.19047619047619047,0.0
INTU,2010,1,0.546875,0.546875,0.546875,1.0,1.0,1.0,0.109375,0.203125,0.0
INTU,2010,2,0.631578947368421,0.5894736842105263,0.7578947368421053,1.0,1.0,1.0,0.12631578947368421,0.2631578947368421,0.0
INTU,2010,3,0.640625,0.78125,0.96875,1.0,1.0,1.0,0.171875,0.265625,0.0
INTU,2010,4,0.5714285714285714,0.6190476190476191,0.8253968253968254,1.0,1.0,1.0,0.20634920634920634,0.23809523809523808,0.0
INTU,2011,1,0.53125,0.75,1.0,1.0,1.0,1.0,0.21875,0.15625,1.0
INTU,2011,2,0.5806451612903226,0.5967741935483871,0.6129032258064516,1.0,1.0,1.0,0.11290322580645161,0.27419354838709675,1.0
INTU,2011,3,0.49206349206349204,0.6349206349206349,0.9365079365079365,0.0,1.0,1.0,0.19047619047619047,0.2857142857142857,1.0
INTU,2011,4,0.42857142857142855,0.25396825396825395,0.07936507936507936,0.0,0.0,0.0,0.07936507936507936,0.15873015873015872,1.0
INTU,2012,1,0.5625,0.703125,0.78125,1.0,1.0,1.0,0.3125,0.21875,1.0
INTU,2012,2,0.42857142857142855,0.6349206349206349,0.873015873015873,0.0,1.0,1.0,0.14285714285714285,0.1746031746031746,1.0
INTU,2012,3,0.6229508196721312,0.5081967213114754,0.6885245901639344,1.0,1.0,1.0,0.13114754098360656,0.2459016393442623,1.0
INTU,2012,4,0.4090909090909091,0.5909090909090909,0.6060606060606061,0.0,1.0,1.0,0.18181818181818182,0.2727272727272727,0.0
INTU,2013,1,0.5254237288135594,0.423728813559322,0.847457627118644,1.0,0.0,1.0,0.0847457627118644,0.2033898305084746,1.0
INTU,2013,2,0.5538461538461539,0.6153846153846154,0.7692307692307693,1.0,1.0,1.0,0.09230769230769231,0.27692307692307694,0.0
INTU,2013,3,0.43548387096774194,0.43548387096774194,0.5806451612903226,0.0,0.0,1.0,0.1774193548387097,0.27419354838709675,1.0
INTU,2013,4,0.5396825396825397,0.5396825396825397,0.6031746031746031,1.0,1.0,1.0,0.1111111111111111,0.15873015873015872,0.0
INTU,2014,1,0.6060606060606061,0.803030303030303,1.0,1.0,1.0,1.0,0.045454545454545456,0.25757575757575757,1.0
INTU,2014,2,0.5,0.5833333333333334,0.6833333333333333,0.0,1.0,1.0,0.15,0.21666666666666667,0.0
INTU,2014,3,0.46774193548387094,0.532258064516129,0.5161290322580645,0.0,1.0,1.0,0.12903225806451613,0.20967741935483872,1.0
INTU,2014,4,0.7076923076923077,0.7384615384615385,1.0,1.0,1.0,1.0,0.046153846153846156,0.18461538461538463,0.0
KLAC,2000,1,0.5585585585585585,0.6756756756756757,0.8918918918918919,1.0,1.0,1.0,0.15315315315315314,0.24324324324324326,1.0
KLAC,2000,2,,,,,,,,,1.0
KLAC,2000,3,0.5853658536585366,0.5609756097560976,0.0,1.0,1.0,0.0,0.4634146341463415,0.3170731707317073,1.0
KLAC,2000,4,0.453125,0.421875,0.1875,0.0,0.0,0.0,0.4375,0.296875,1.0
KLAC,2001,1,0.5230769230769231,0.5384615384615384,0.27692307692307694,1.0,1.0,0.0,0.5076923076923077,0.24615384615384617,1.0
KLAC,2001,2,0.4444444444444444,0.25396825396825395,0.047619047619047616,0.0,0.0,0.0,0.3333333333333333,0.2698412698412698,1.0
KLAC,2001,3,0.48333333333333334,0.6666666666666666,0.75,0.0,1.0,1.0,0.4166666666666667,0.25,1.0
KLAC,2001,4,0.546875,0.546875,0.796875,1.0,1.0,1.0,0.390625,0.21875,1.0
KLAC,2002,1,0.5625,0.453125,0.484375,1.0,0.0,0.0,0.375,0.203125,1.0
KLAC,2002,2,0.4915254237288136,0.6101694915254238,0.3898305084745763,0.0,1.0,0.0,0.4067796610169492,0.2711864406779661,1.0
KLAC,2002,3,0.5737704918032787,0.6229508196721312,0.9508196721311475,1.0,1.0,1.0,0.3770491803278688,0.22950819672131148,1.0
KLAC,2002,4,0.5079365079365079,0.42857142857142855,0.5714285714285714,1.0,0.0,1.0,0.2857142857142857,0.14285714285714285,1.0
KLAC,2003,1,0.4375,0.265625,0.0,0.0,0.0,0.0,0.296875,0.171875,0.0
KLAC,2003,2,0.5714285714285714,0.5714285714285714,0.4444444444444444,1.0,1.0,0.0,0.3968253968253968,0.15873015873015872,1.0
KLAC,2003,3,0.4426229508196721,0.32786885245901637,0.47540983606557374,0.0,0.0,0.0,0.2786885245901639,0.13114754098360656,1.0
KLAC,2003,4,0.5714285714285714,0.5714285714285714,0.8412698412698413,1.0,1.0,1.0,0.3492063492063492,0.1111111111111111,1.0
KLAC,2004,1,0.484375,0.65625,1.0,0.0,1.0,1.0,0.265625,0.171875,1.0
KLAC,2004,2,0.5625,0.515625,0.765625,1.0,1.0,1.0,0.265625,0.1875,1.0
KLAC,2004,3,0.4098360655737705,0.4262295081967213,0.3770491803278688,0.0,0.0,0.0,0.2459016393442623,0.22950819672131148,1.0
KLAC,2004,4,0.453125,0.453125,0.0,0.0,0.0,0.0,0.21875,0.234375,1.0
KLAC,2005,1,0.390625,0.375,0.140625,0.0,0.0,0.0,0.25,0.21875,1.0
KLAC,2005,2,0.5555555555555556,0.6666666666666666,0.8253968253968254,1.0,1.0,1.0,0.2698412698412698,0.2857142857142857,1.0
KLAC,2005,3,0.5081967213114754,0.5573770491803278,0.7540983606557377,1.0,1.0,1.0,0.26229508196721313,0.21311475409836064,1.0
KLAC,2005,4,0.390625,0.359375,0.25,0.0,0.0,0.0,0.1875,0.21875,1.0
KLAC,2006,1,0.6,0.6153846153846154,1.0,1.0,1.0,1.0,0.2,0.24615384615384617,1.0
KLAC,2006,2,0.49206349206349204,0.6507936507936508,0.5079365079365079,0.0,1.0,1.0,0.1746031746031746,0.2222222222222222,1.0
KLAC,2006,3,0.48333333333333334,0.5,0.9,0.0,0.0,1.0,0.16666666666666666,0.26666666666666666,1.0
KLAC,2006,4,0.4375,0.328125,0.0625,0.0,0.0,0.0,0.1875,0.25,1.0
KLAC,2007,1,0.46153846153846156,0.46153846153846156,0.35384615384615387,0.0,0.0,0.0,0.16923076923076924,0.2923076923076923,0.0
KLAC,2007,2,0.5873015873015873,0.6507936507936508,1.0,1.0,1.0,1.0,0.25396825396825395,0.23809523809523808,1.0
KLAC,2007,3,0.5423728813559322,0.559322033898305,0.7288135593220338,1.0,1.0,1.0,0.2033898305084746,0.23728813559322035,1.0
KLAC,2007,4,0.5625,0.5625,0.890625,1.0,1.0,1.0,0.15625,0.203125,1.0
KLAC,2008,1,0.515625,0.5,0.84375,1.0,0.0,1.0,0.1875,0.25,0.0
KLAC,2008,2,0.42857142857142855,0.23809523809523808,0.09523809523809523,0.0,0.0,0.0,0.1746031746031746,0.2698412698412698,1.0
KLAC,2008,3,0.45901639344262296,0.45901639344262296,0.0,0.0,0.0,0.0,0.2459016393442623,0.26229508196721313,1.0
KLAC,2008,4,0.5238095238095238,0.5555555555555556,0.6031746031746031,1.0,1.0,1.0,0.2857142857142857,0.1746031746031746,1.0
KLAC,2009,1,0.515625,0.328125,0.078125,1.0,0.0,0.0,0.28125,0.21875,0.0
KLAC,2009,2,0.390625,0.234375,0.0,0.0,0.0,0.0,0.265625,0.234375,0.0
KLAC,2009,3,0.5333333333333333,0.45,0.36666666666666664,1.0,0.0,0.0,0.4,0.26666666666666666,0.0
KLAC,2009,4,0.59375,0.734375,0.828125,1.0,1.0,1.0,0.40625,0.28125,0.0
KLAC,2010,1,0.5230769230769231,0.6153846153846154,0.8153846153846154,1.0,1.0,1.0,0.2923076923076923,0.18461538461538463,1.0
KLAC,2010,2,0.5873015873015873,0.49206349206349204,0.6349206349206349,1.0,0.0,1.0,0.31746031746031744,0.19047619047619047,1.0
KLAC,2010,3,0.5,0.6078431372549019,0.49019607843137253,0.0,1.0,0.0,0.22549019607843138,0.24509803921568626,1.0
KLAC,2010,4,0.4603174603174603,0.42857142857142855,0.30158730158730157,0.0,0.0,0.0,0.2698412698412698,0.2857142857142857,1.0
KLAC,2011,1,0.609375,0.625,0.6875,1.0,1.0,1.0,0.328125,0.234375,1.0
KLAC,2011,2,0.5967741935483871,0.6129032258064516,1.0,1.0,1.0,1.0,0.1774193548387097,0.20967741935483872,1.0
KLAC,2011,3,0.5396825396825397,0.5396825396825397,0.7619047619047619,1.0,1.0,1.0,0.2222222222222222,0.2857142857142857,1.0
KLAC,2011,4,0.49206349206349204,0.47619047619047616,0.19047619047619047,0.0,0.0,0.0,0.23809523809523808,0.3333333333333333,1.0
KLAC,2012,1,0.515625,0.609375,0.4375,1.0,1.0,0.0,0.328125,0.1875,1.0
KLAC,2012,2,0.47540983606557374,0.6557377049180327,1.0,0.0,1.0,1.0,0.21311475409836064,0.13114754098360656,1.0
KLAC,2012,3,0.5396825396825397,0.5396825396825397,0.8253968253968254,1.0,1.0,1.0,0.1746031746031746,0.25396825396825395,1.0
KLAC,2012,4,0.47619047619047616,0.3968253968253968,0.19047619047619047,0.0,0.0,0.0,0.1746031746031746,0.1746031746031746,1.0
KLAC,2013,1,0.484375,0.484375,0.578125,0.0,0.0,1.0,0.15625,0.203125,0.0
KLAC,2013,2,0.4576271186440678,0.6949152542372882,0.576271186440678,0.0,1.0,1.0,0.1694915254237288,0.2542372881355932,1.0
KLAC,2013,3,0.4603174603174603,0.5079365079365079,0.6507936507936508,0.0,1.0,1.0,0.15873015873015872,0.23809523809523808,1.0
KLAC,2013,4,0.5238095238095238,0.6825396825396826,0.9365079365079365,1.0,1.0,1.0,0.15873015873015872,0.2698412698412698,1.0
KLAC,2014,1,0.46875,0.484375,0.8125,0.0,0.0,1.0,0.109375,0.25,1.0
KLAC,2014,2,0.45901639344262296,0.5081967213114754,0.7377049180327869,0.0,1.0,1.0,0.16393442622950818,0.32786885245901637,1.0
KLAC,2014,3,0.5396825396825397,0.6190476190476191,0.8095238095238095,1.0,1.0,1.0,0.1111111111111111,0.2857142857142857,1.0
KLAC,2014,4,0.6031746031746031,0.7301587301587301,0.5873015873015873,1.0,1.0,1.0,0.1111111111111111,0.30158730158730157,0.0
LLTC,2000,1,0.504424778761062,0.5486725663716814,0.35398230088495575,1.0,1.0,0.0,0.10619469026548672,0.24778761061946902,1.0
LLTC,2000,2,,,,,,,,,1.0
LLTC,2000,3,0.6097560975609756,0.5365853658536586,0.0,1.0,1.0,0.0,0.5365853658536586,0.17073170731707318,1.0
LLTC,2000,4,0.5,0.515625,0.484375,0.0,1.0,0.0,0.390625,0.203125,1.0
LLTC,2001,1,0.4153846153846154,0.676923076923077,0.7846153846153846,0.0,1.0,1.0,0.3384615384615385,0.27692307692307694,1.0
LLTC,2001,2,0.4444444444444444,0.38095238095238093,0.3492063492063492,0.0,0.0,0.0,0.3333333333333333,0.2698412698412698,1.0
LLTC,2001,3,0.48333333333333334,0.48333333333333334,0.4,0.0,0.0,0.0,0.35,0.25,1.0
LLTC,2001,4,0.484375,0.515625,0.40625,0.0,1.0,0.0,0.359375,0.171875,0.0
LLTC,2002,1,0.484375,0.40625,0.203125,0.0,0.0,0.0,0.296875,0.234375,0.0
LLTC,2002,2,0.5084745762711864,0.4915254237288136,0.4067796610169492,1.0,0.0,0.0,0.3898305084745763,0.288135593220339,0.0
LLTC,2002,3,0.4262295081967213,0.45901639344262296,0.45901639344262296,0.0,0.0,0.0,0.3442622950819672,0.26229508196721313,1.0
LLTC,2002,4,0.3968253968253968,0.3968253968253968,0.49206349206349204,0.0,0.0,0.0,0.30158730158730157,0.20634920634920634,0.0
LLTC,2003,1,0.421875,0.375,0.109375,0.0,0.0,0.0,0.34375,0.171875,0.0
LLTC,2003,2,0.49206349206349204,0.5396825396825397,0.49206349206349204,0.0,1.0,0.0,0.4126984126984127,0.15873015873015872,1.0
LLTC,2003,3,0.45901639344262296,0.4426229508196721,0.45901639344262296,0.0,0.0,0.0,0.26229508196721313,0.19672131147540983,0.0
LLTC,2003,4,0.6031746031746031,0.5873015873015873,0.9841269841269841,1.0,1.0,1.0,0.3492063492063492,0.2222222222222222,1.0
LLTC,2004,1,0.5,0.609375,0.703125,0.0,1.0,1.0,0.296875,0.1875,1.0
LLTC,2004,2,0.546875,0.515625,0.90625,1.0,1.0,1.0,0.265625,0.171875,0.0
LLTC,2004,3,0.4426229508196721,0.4426229508196721,0.4426229508196721,0.0,0.0,0.0,0.29508196721311475,0.18032786885245902,1.0
LLTC,2004,4,0.421875,0.46875,0.15625,0.0,0.0,0.0,0.1875,0.125,1.0
LLTC,2005,1,0.53125,0.40625,0.421875,1.0,0.0,0.0,0.21875,0.21875,1.0
LLTC,2005,2,0.5714285714285714,0.5873015873015873,0.5873015873015873,1.0,1.0,1.0,0.2222222222222222,0.20634920634920634,1.0
LLTC,2005,3,0.5081967213114754,0.5409836065573771,0.5901639344262295,1.0,1.0,1.0,0.16393442622950818,0.18032786885245902,1.0
LLTC,2005,4,0.390625,0.53125,0.421875,0.0,1.0,0.0,0.140625,0.25,1.0
LLTC,2006,1,0.5230769230769231,0.4461538461538462,0.6307692307692307,1.0,0.0,1.0,0.12307692307692308,0.26153846153846155,1.0
LLTC,2006,2,0.4603174603174603,0.4603174603174603,0.12698412698412698,0.0,0.0,0.0,0.1746031746031746,0.31746031746031744,0.0
LLTC,2006,3,0.4166666666666667,0.4666666666666667,0.7333333333333333,0.0,0.0,1.0,0.15,0.23333333333333334,0.0
LLTC,2006,4,0.4375,0.359375,0.03125,0.0,0.0,0.0,0.125,0.1875,0.0
LLTC,2007,1,0.5076923076923077,0.47692307692307695,0.16923076923076924,1.0,0.0,0.0,0.18461538461538463,0.24615384615384617,0.0
LLTC,2007,2,0.5079365079365079,0.49206349206349204,0.47619047619047616,1.0,0.0,0.0,0.15873015873015872,0.19047619047619047,0.0
LLTC,2007,3,0.5254237288135594,0.4406779661016949,0.3728813559322034,1.0,0.0,0.0,0.15254237288135594,0.1864406779661017,0.0
LLTC,2007,4,0.53125,0.421875,0.828125,1.0,0.0,1.0,0.125,0.3125,1.0
LLTC,2008,1,0.46875,0.40625,0.484375,0.0,0.0,0.0,0.140625,0.1875,1.0
LLTC,2008,2,0.4603174603174603,0.3333333333333333,0.015873015873015872,0.0,0.0,0.0,0.09523809523809523,0.20634920634920634,1.0
LLTC,2008,3,0.47540983606557374,0.45901639344262296,0.03278688524590164,0.0,0.0,0.0,0.16393442622950818,0.19672131147540983,1.0
LLTC,2008,4,0.6031746031746031,0.7619047619047619,0.9365079365079365,1.0,1.0,1.0,0.25396825396825395,0.23809523809523808,1.0
LLTC,2009,1,0.484375,0.328125,0.359375,0.0,0.0,0.0,0.15625,0.234375,1.0
LLTC,2009,2,0.390625,0.28125,0.0,0.0,0.0,0.0,0.25,0.265625,1.0
LLTC,2009,3,0.5,0.5833333333333334,0.6333333333333333,0.0,1.0,1.0,0.4,0.11666666666666667,1.0
LLTC,2009,4,0.46875,0.46875,0.296875,0.0,0.0,0.0,0.328125,0.21875,1.0
LLTC,2010,1,0.47692307692307695,0.6923076923076923,0.9230769230769231,0.0,1.0,1.0,0.23076923076923078,0.16923076923076924,1.0
LLTC,2010,2,0.5494505494505495,0.6373626373626373,0.8131868131868132,1.0,1.0,1.0,0.23076923076923078,0.2087912087912088,1.0
LLTC,2010,3,0.5,0.46774193548387094,0.3870967741935484,0.0,0.0,0.0,0.1935483870967742,0.2903225806451613,1.0
LLTC,2010,4,0.4852941176470588,0.4852941176470588,0.5735294117647058,0.0,0.0,1.0,0.25,0.20588235294117646,1.0
LLTC,2011,1,0.5423728813559322,0.4915254237288136,0.7457627118644068,1.0,0.0,1.0,0.2033898305084746,0.22033898305084745,1.0
